zip,median_income,housing_units,owner_pct,population,city,lat,lon,solrad_annual,solrad_source,install_count,median_system_kw,median_cost_per_watt,pct_third_party,latest_install_year,adoption_rate,electricity_rate,nem_type,nem_export_pct
95585,36806,336,0.4255952380952381,545,Leggett,39.8481,-123.6615,5.390192330168092,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95587,0,29,0.0,0,Piercy,39.9465,-123.7552,5.368041001244868,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95589,42199,1068,0.397940074906367,1153,Whitethorn,40.0231,-124.0139,5.320947050595069,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95595,0,136,0.3382352941176471,143,Zenia,40.2147,-123.3911,5.403285180986077,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95601,88286,199,0.542713567839196,352,Amador City,38.4194,-120.823,5.919187481765369,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95602,96578,8004,0.750999500249875,18610,Auburn,38.9829,-121.0944,5.84755199206347,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95603,78933,12799,0.6189546058285803,28366,Auburn,38.9115,-121.08,5.854140154607616,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95604,0,119,0.10084033613445378,34,Auburn,38.9029,-121.067,5.856631825160686,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95605,68226,5372,0.39612807148175727,14291,West Sacramento,38.5927,-121.5325,5.800681079056544,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95606,26483,98,0.8877551020408163,185,Brooks,38.8065,-122.2039,5.68438609022246,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95607,136250,127,0.8503937007874016,235,Capay,38.7209,-122.0912,5.706241850243139,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95608,79371,27635,0.501501718834811,63715,Carmichael,38.6284,-121.3287,5.831057731976052,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95610,75370,17925,0.5020362622036262,46219,Citrus Heights,38.6946,-121.2692,5.837100507315946,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95612,130104,499,0.49899799599198397,1462,Clarksburg,38.3945,-121.5641,5.8035256097245655,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95613,0,27,0.0,0,Coloma,38.8,-120.8891,5.889694406687018,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95614,114479,1809,0.8656716417910447,4479,Cool,38.8923,-120.9802,5.8704256839933295,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95615,67633,433,0.4618937644341801,1147,Courtland,38.3137,-121.563,5.806460045603441,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95616,69204,19754,0.3258074314062975,52090,Davis,38.5538,-121.7418,5.769091738221259,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95618,105625,10610,0.5043355325164939,26946,El Macero,38.5462,-121.6676,5.781225087784567,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95619,72236,2762,0.49203475742215785,6414,Diamond Springs,38.6865,-120.8145,5.907392983713012,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95620,94042,7847,0.5900344080540334,22004,Dixon,38.4403,-121.8088,5.762617591611121,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95621,74573,16962,0.647329324372126,42089,Citrus Heights,38.6952,-121.3075,5.8311246981111085,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95623,94044,1739,0.8079355951696378,4488,El Dorado,38.633,-120.8498,5.904845275665143,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95624,114558,20836,0.7600307160683433,67915,Elk Grove,38.4232,-121.3599,5.834956222603876,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95625,0,65,0.0,88,Elmira,38.43,-122.0168,5.729297596465984,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95626,89395,2004,0.7644710578842315,5845,Elverta,38.7233,-121.4497,5.807588202156725,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95627,96809,1482,0.5668016194331984,4137,Esparto,38.7061,-122.0152,5.719050883711318,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95628,110012,17511,0.6859688195991092,44256,Fair Oaks,38.6554,-121.2611,5.840296882941261,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95629,41201,477,0.6792452830188679,747,Fiddletown,38.5234,-120.6763,5.936916604287224,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95630,134844,29135,0.6720096104341857,76599,Folsom,38.6709,-121.1529,5.856301272212339,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95631,94706,2739,0.8276743336984301,6244,Foresthill,39.0682,-120.7224,5.897509852773813,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95632,91315,10533,0.7117630304756479,31217,Galt,38.2691,-121.3,5.850034618450715,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95633,82963,1403,0.8403421240199572,3305,Garden Valley,38.8665,-120.8567,5.890643491333601,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95634,67364,2060,0.7150485436893204,3878,Georgetown,38.9185,-120.7599,5.901940174237825,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95635,92758,429,0.8764568764568764,948,Greenwood,38.9143,-120.9001,5.88116363685812,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95636,84843,582,0.7646048109965635,1374,Grizzly Flats,38.6489,-120.5098,5.95558647532622,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95637,128144,162,0.5617283950617284,276,Guinda,38.8407,-122.2036,5.682856393926719,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95638,94167,815,0.8932515337423312,2246,Herald,38.3119,-121.1729,5.868728833725572,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95639,0,109,0.5596330275229358,314,Hood,38.3702,-121.5143,5.851815995161558,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95640,90665,4153,0.746448350589935,12518,Ione,38.3324,-120.9418,5.904312230364336,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95641,52035,1105,0.5330316742081448,1517,Isleton,38.157,-121.6066,5.804008125740586,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95642,78143,3310,0.5996978851963746,7152,Jackson,38.3545,-120.7573,5.932150414537113,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95645,55758,510,0.6,1162,Knights Landing,38.8517,-121.7334,5.756728906249706,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95646,138295,607,0.07742998352553541,249,Kirkwood,38.6918,-120.0736,6.018024373131589,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95648,100112,21738,0.798417517710921,55350,Lincoln,38.8942,-121.2908,5.823003586891024,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95650,130869,5492,0.8652585579024035,14098,Loomis,38.8071,-121.1698,5.84648893974929,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95651,0,285,0.7052631578947368,738,Lotus,38.8278,-120.9238,5.8828138648969075,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95652,24766,345,0.0,1193,Mcclellan,38.6621,-121.3955,5.8190268058368035,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95653,0,198,0.7222222222222222,455,Madison,38.6802,-121.9721,5.727059460654252,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95655,123893,1648,0.7427184466019418,4954,Mather,38.5579,-121.291,5.840185277205559,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95658,117118,2455,0.8374745417515275,5974,Newcastle,38.8763,-121.143,5.846646161212139,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95659,68333,335,0.5761194029850746,790,Nicolaus,38.8657,-121.557,5.783508579357576,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95660,63429,11484,0.5794148380355277,35458,North Highlands,38.6707,-121.3781,5.821331804353155,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95661,105789,13736,0.5818287711124054,32827,Roseville,38.7346,-121.234,5.8405050677420425,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95662,92507,13223,0.7092944112531195,32436,Orangevale,38.6845,-121.2256,5.844366505515448,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95663,126250,1175,0.8689361702127659,2659,Penryn,38.8567,-121.1791,5.842266546914963,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95664,84333,552,0.782608695652174,1133,Pilot Hill,38.8135,-121.0308,5.8673800456916565,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95665,61094,2329,0.6985830828681838,4693,Pine Grove,38.4049,-120.6544,5.883576741260824,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95666,75558,3829,0.601201358056934,5885,Pioneer,38.5067,-120.423,5.976285252448222,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95667,84296,15719,0.7140403333545391,36084,Placerville,38.7195,-120.8046,5.907084668625601,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95668,78333,241,0.6348547717842323,507,Pleasant Grove,38.8115,-121.4982,5.795534182276561,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95669,84500,1074,0.7886405959031657,2514,Plymouth,38.4916,-120.8819,5.906831678259169,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95670,86905,22956,0.5487454260324098,59449,Rancho Cordova,38.6072,-121.2761,5.840261413898083,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95671,157857,24,0.0,4478,Represa,38.7065,-121.1694,5.851937339960448,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95672,138813,2116,0.8827977315689981,5744,Rescue,38.7194,-120.9945,5.878141137994867,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95673,88866,5278,0.67620310723759,16665,Rio Linda,38.6895,-121.4479,5.809521952702219,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95674,108750,322,0.6739130434782609,859,Rio Oso,38.967,-121.4773,5.790120921453371,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95675,0,140,0.8785714285714286,487,River Pines,38.5463,-120.743,5.925581797211888,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95676,0,35,0.08571428571428572,113,Robbins,38.8702,-121.7052,5.760174646973975,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95677,102549,10923,0.6645610180353383,28591,Rocklin,38.7877,-121.2366,5.83728544848501,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95678,96178,18181,0.5382542214399648,45210,Roseville,38.7609,-121.2867,5.83098444078465,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95679,0,100,0.47,131,Rumsey,38.8953,-122.3079,5.66358900932573,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95680,0,9,1.0,9,Ryde,38.2386,-121.5594,5.809378355979251,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95681,100147,417,0.6187050359712231,1370,Sheridan,38.9953,-121.368,5.749414134588801,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95682,108556,12234,0.6991989537354912,29750,Shingle Springs,38.6465,-120.9641,5.886631335002829,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95683,128264,2671,0.8903032572070385,6330,Sloughhouse,38.5143,-121.0964,5.8725248061542485,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95684,81331,1637,0.7135003054367746,2913,Somerset,38.5953,-120.5949,5.945638557047544,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95685,60158,2382,0.6318219983207388,4703,Sutter Creek,38.4175,-120.7951,5.923588707954994,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95686,38611,436,0.5160550458715596,1194,Thornton,38.2261,-121.4236,5.8316262125991285,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95687,104135,23839,0.6185662150257981,68996,Vacaville,38.3482,-121.9538,5.742123004969691,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95688,116699,14857,0.6667564111193377,40147,Vacaville,38.3847,-121.9887,5.735317662333732,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95689,127708,798,0.6478696741854637,1498,Volcano,38.4765,-120.6017,5.950604557281106,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95690,71250,760,0.4842105263157895,1621,Walnut Grove,38.2396,-121.5443,5.811785531910529,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95691,97380,14642,0.6054500751263489,39961,West Sacramento,38.5673,-121.5516,5.7987573754772805,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95692,79174,1777,0.6494091164884637,4887,Wheatland,39.0337,-121.4235,5.794351670508916,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95693,136411,2595,0.791907514450867,7624,Wilton,38.3983,-121.2303,5.856406969364488,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95694,101354,3473,0.6040886841347538,9600,Winters,38.5322,-121.9676,5.73369788727,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95695,79009,15167,0.5059669018263335,39892,Woodland,38.6816,-121.8052,5.7535912659121164,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95697,0,106,0.20754716981132076,281,Yolo,38.7343,-121.8066,5.750971503379669,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95698,0,136,0.5955882352941176,196,Zamora,38.8204,-121.9191,5.729068883818733,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95699,0,15,0.6,60,Drytown,38.4411,-120.8533,5.913538937018813,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95701,91875,564,0.6595744680851063,1045,Alta,39.2441,-120.7531,5.880116887834332,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95703,93602,868,0.7108294930875576,1955,Applegate,38.9955,-120.9905,5.862413945955471,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95709,82298,2703,0.6803551609322974,6103,Camino,38.747,-120.6743,5.925231291652154,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95713,98558,4194,0.7432045779685265,10280,Colfax,39.0783,-120.9549,5.862258788438068,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95714,77344,304,0.40131578947368424,411,Dutch Flat,39.1978,-120.8262,5.872862859866816,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95715,151316,157,0.267515923566879,110,Emigrant Gap,39.2747,-120.611,5.8984544901938625,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95717,0,79,0.35443037974683544,129,Gold Run,39.171,-120.8601,5.869823788443241,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95720,0,348,0.11206896551724138,107,Kyburz,38.7825,-120.2569,5.985331001418607,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95721,0,231,0.0,0,Echo Lake,38.8152,-120.0721,6.010343243059768,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95722,115795,2037,0.8193421698576338,4829,Meadow Vista,39.0031,-121.0292,5.856100911130885,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95726,86320,4536,0.6419753086419753,7974,Pollock Pines,38.7708,-120.5427,5.94358467312455,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95728,113304,1138,0.15114235500878734,549,Soda Springs,39.317,-120.4259,5.921759916176474,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95735,104500,521,0.04222648752399232,51,Twin Bridges,38.8092,-120.1242,6.003119184750086,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95736,0,60,0.0,131,Weimar,39.0375,-120.9713,5.862547734986234,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95742,149613,4439,0.8490651047533229,14883,Rancho Cordova,38.5981,-121.2153,5.850163591198746,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95746,173034,8198,0.8726518663088558,22743,Granite Bay,38.7435,-121.1897,5.846874269874102,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95747,129469,28081,0.7821302660161675,75681,Roseville,38.7703,-121.3372,5.8226777440983115,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95757,128216,15566,0.6956828986252088,53232,Elk Grove,38.4081,-121.4294,5.824506513337119,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95758,102306,22938,0.6814456360624291,66153,Elk Grove,38.4243,-121.437,5.822686543384623,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95762,162464,16593,0.8401133007894895,45842,El Dorado Hills,38.685,-121.068,5.868675786079982,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95765,121847,14547,0.6306454939162714,43059,Rocklin,38.8136,-121.2677,5.762299931458567,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95776,99930,8371,0.6245370923426113,26352,Woodland,38.6808,-121.7411,5.7637914518354725,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95811,75826,4890,0.1443762781186094,8456,Sacramento,38.5762,-121.488,5.8084209920404595,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95814,44537,7606,0.08532737312647909,12248,Sacramento,38.5804,-121.4922,5.807575819097935,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95815,54747,10475,0.3632458233890215,26523,Sacramento,38.6093,-121.4443,5.8138324165279345,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95816,83933,11122,0.2623628843733142,18334,Sacramento,38.5728,-121.4675,5.811800848696783,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95817,60362,6872,0.38649592549476136,14513,Sacramento,38.5498,-121.4583,5.814243676545199,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95818,113733,11314,0.5251016439809086,23062,Sacramento,38.5568,-121.4929,5.808483258745848,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95819,124916,8742,0.6646076412720201,19806,Sacramento,38.5683,-121.4366,5.81686455744923,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95820,64501,14262,0.5305006310475389,36024,Sacramento,38.5347,-121.4451,5.8169684248443305,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95821,56019,16524,0.4688332122972646,37436,Sacramento,38.6239,-121.3837,5.8226682561909415,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95822,76774,17314,0.5865195795310154,46413,Sacramento,38.5091,-121.4935,5.810379558381249,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95823,59547,25450,0.44660117878192535,82983,Sacramento,38.4797,-121.4438,5.819440931352665,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95824,50387,9507,0.3953928684127485,30556,Sacramento,38.5178,-121.4419,5.818182908721172,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95825,56604,16784,0.22968303145853194,37310,Sacramento,38.5892,-121.4057,5.820799222110339,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95826,77685,16763,0.5112450038775875,40205,Sacramento,38.5539,-121.3693,5.828079738408344,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95827,80810,7847,0.5927105900344081,21084,Sacramento,38.5662,-121.3286,5.833923944672843,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95828,74493,18607,0.6429300800773903,60850,Sacramento,38.4826,-121.4006,5.826157630159099,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95829,111523,9406,0.7518605145651711,31297,Sacramento,38.4689,-121.344,5.835653241654229,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95830,130139,224,0.8794642857142857,746,Sacramento,38.4896,-121.2772,5.845315020776602,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95831,93449,20251,0.5234309416818923,44450,Sacramento,38.4962,-121.5297,5.8051602407093545,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95832,75071,3214,0.6449906658369633,13116,Sacramento,38.4695,-121.4883,5.81279108339185,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95833,82694,16442,0.4693467947938207,40908,Sacramento,38.6157,-121.5053,5.803950990800128,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95834,93684,12771,0.4970636598543575,34892,Sacramento,38.6383,-121.5072,5.802629136512947,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95835,114201,15152,0.6543690601900739,40957,Sacramento,38.6626,-121.4834,5.805242100053403,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95837,121563,130,0.6076923076923076,306,Sacramento,38.6817,-121.603,5.785556763698616,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95838,58253,12249,0.5207772063025553,41311,Sacramento,38.6406,-121.444,5.812446490488894,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95841,62697,8809,0.3463503235327506,21542,Sacramento,38.6627,-121.3406,5.827566961593791,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95842,64269,12196,0.4707281075762545,34775,Sacramento,38.6865,-121.3494,5.8250375630469735,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95843,92336,15200,0.6558552631578948,47195,Antelope,38.7159,-121.3648,5.821183148199121,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95864,123535,10375,0.7082409638554217,25728,Sacramento,38.5878,-121.3769,5.82538223803298,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95901,59378,13655,0.5047967777370926,36119,Marysville,39.1663,-121.5105,5.772601946330361,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95903,54265,496,0.006048387096774193,1868,Beale Afb,39.1115,-121.3604,5.799009491591073,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95910,0,88,0.5568181818181818,148,Alleghany,39.4826,-120.8483,5.847032351924583,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95912,77772,1597,0.6750156543519098,4908,Arbuckle,39.0138,-122.0274,5.7019463279000275,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95913,45083,133,0.6541353383458647,313,Artois,39.6197,-122.1927,5.6363067850485065,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95914,49286,315,0.4888888888888889,450,Bangor,39.423,-121.3653,5.7760153509397965,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95915,0,39,0.0,0,Belden,39.9324,-121.3144,5.7388374500673125,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95916,41385,616,0.5227272727272727,965,Berry Creek,39.6776,-121.3689,5.754510396865656,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95917,79458,1387,0.6806056236481615,4091,Biggs,39.4162,-121.7189,5.7235231753586495,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95918,77535,988,0.8026315789473685,1807,Browns Valley,39.2882,-121.3303,5.791352038055522,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95919,65703,778,0.6002570694087404,1183,Brownsville,39.4525,-121.2612,5.789128248697071,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95920,90795,117,0.4700854700854701,164,Butte City,39.4568,-121.9515,5.685262233661827,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95922,50875,368,0.5516304347826086,593,Camptonville,39.482,-121.0098,5.8236234885553815,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95923,51319,206,0.1407766990291262,43,Canyondam,40.1828,-121.1496,5.839226222953513,nrel_actual,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95925,21629,82,0.1951219512195122,188,Challenge,39.4685,-121.1936,5.7978108526564744,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95926,60932,18814,0.3797172318486234,42362,Chico,39.7458,-121.8444,5.678485079688094,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95928,66023,17549,0.3927859137272779,38412,Chico,39.7224,-121.8113,5.685398606024147,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
95930,0,167,0.30538922155688625,417,Clipper Mills,39.5302,-121.1675,5.796568650257284,ridge_interpolated,0,5.232,4.975,0.0,,0.0,0.3029,NEM3,0.2
